EmpID,StartDate,EndDate,BranchID
00117,2011-08-15 00:00:00,,8
00118,2014-08-01 00:00:00,,1
00119,2015-09-02 00:00:00,,7
00120,2015-03-06 00:00:00,,2
00121,2005-12-09 00:00:00,,11
00122,2014-10-30 00:00:00,,3
00123,2010-12-12 00:00:00,,2
00124,2005-11-17 00:00:00,,13
00125,1995-05-24 00:00:00,,3
00126,2010-09-21 00:00:00,,5
00127,2012-09-12 00:00:00,,4
00128,2009-07-09 00:00:00,,1
00129,2010-07-16 00:00:00,,4
00130,2017-12-26 00:00:00,,15
00131,2012-07-29 00:00:00,,12
00132,2003-02-02 00:00:00,,7
00133,2015-12-05 00:00:00,,1
00134,2009-08-27 00:00:00,,1
00135,2008-08-09 00:00:00,,14
00136,2005-04-17 00:00:00,,12
00137,2005-03-03 00:00:00,,14
00138,1999-12-03 00:00:00,,2
00139,2019-04-21 00:00:00,,8
00140,1994-04-06 00:00:00,,5
00141,2011-04-01 00:00:00,,14
00142,2004-12-03 00:00:00,,8
00143,2003-04-15 00:00:00,,14
00144,2001-11-05 00:00:00,,4
00145,2016-07-02 00:00:00,,13
00146,2012-03-03 00:00:00,,15
00147,2019-09-24 00:00:00,,4
00148,2005-01-14 00:00:00,,12
00149,2017-07-28 00:00:00,,2
00150,2008-01-03 00:00:00,,7
00151,2010-07-27 00:00:00,,2
00152,2001-03-07 00:00:00,,6
00153,2018-04-01 00:00:00,,11
00154,2002-07-24 00:00:00,,14
00155,2000-10-15 00:00:00,,11
00156,1995-05-08 00:00:00,,5
00157,2011-12-03 00:00:00,,2
00158,2002-10-10 00:00:00,,5
00159,2000-10-14 00:00:00,,12
00160,2018-11-21 00:00:00,,8
00161,2009-04-18 00:00:00,,15
00162,2007-07-22 00:00:00,,3
00163,2008-05-17 00:00:00,,14
00164,1996-09-02 00:00:00,,3
00165,2006-03-11 00:00:00,,2
00166,2005-01-06 00:00:00,,9
00167,2004-07-09 00:00:00,,8
00168,2005-08-07 00:00:00,,5
00169,2009-09-11 00:00:00,,5
00170,2013-09-03 00:00:00,,8
00171,2001-05-01 00:00:00,,12
00172,2015-01-22 00:00:00,,7
00173,2018-03-22 00:00:00,,2
00174,2019-09-03 00:00:00,,5
00175,2006-11-03 00:00:00,,2
00176,2013-03-13 00:00:00,,7
00177,2001-11-04 00:00:00,,6
00178,2013-10-20 00:00:00,,10
00179,2014-12-24 00:00:00,,4
00180,2005-12-08 00:00:00,,5
00181,2001-07-18 00:00:00,,13
00182,2002-11-12 00:00:00,,10
00183,1997-01-25 00:00:00,,6
00184,2018-06-01 00:00:00,,7
00185,2008-04-21 00:00:00,,12
00186,1994-08-21 00:00:00,,4
00187,2010-03-06 00:00:00,,7
00188,2017-01-02 00:00:00,,11
00189,2015-01-21 00:00:00,,4
00190,2017-04-27 00:00:00,,8
00191,2006-01-29 00:00:00,,6
00192,2017-05-15 00:00:00,,10
00193,2019-03-12 00:00:00,,7
00194,2019-08-05 00:00:00,,8
00195,2007-06-06 00:00:00,,7
00196,2018-12-15 00:00:00,,3
00197,2016-10-28 00:00:00,,11
00198,2009-11-04 00:00:00,,3
00199,2019-02-25 00:00:00,,13
00200,2017-01-08 00:00:00,,13
00201,2015-06-20 00:00:00,,3
00202,2011-07-05 00:00:00,,9
00203,2012-07-05 00:00:00,,12
00204,2016-07-06 00:00:00,,9
00205,2003-02-28 00:00:00,,13
00206,2014-08-23 00:00:00,,9
00207,1998-11-06 00:00:00,,6
00208,2018-11-23 00:00:00,,11
00209,2016-06-06 00:00:00,,8
00210,2010-04-23 00:00:00,,2
00211,2000-03-15 00:00:00,,6
00212,2010-05-19 00:00:00,,8
00213,2015-06-12 00:00:00,,15
00214,2008-09-24 00:00:00,,4
00215,2018-10-02 00:00:00,,4
00216,2009-12-13 00:00:00,,11
00217,2008-10-24 00:00:00,,1
00218,1999-08-08 00:00:00,,5
00219,2013-06-15 00:00:00,,11
00220,2003-08-08 00:00:00,,11
00221,2000-05-16 00:00:00,,14
00222,2001-06-02 00:00:00,,12
00223,2012-08-13 00:00:00,,2
00224,1995-07-20 00:00:00,,14
00225,2004-08-31 00:00:00,,12
00226,1997-08-16 00:00:00,,9
00227,2019-11-09 00:00:00,,4
00228,2001-07-10 00:00:00,,8
00229,2002-12-03 00:00:00,,10
00230,2011-09-19 00:00:00,,12
00231,2000-10-18 00:00:00,,9
00232,2019-05-24 00:00:00,,15
00233,1999-08-16 00:00:00,,9
00234,1994-12-05 00:00:00,,14
00235,1996-06-12 00:00:00,,8
00236,2006-06-14 00:00:00,,6
00237,2006-06-25 00:00:00,,2
00238,2012-07-29 00:00:00,,10
00239,2003-11-11 00:00:00,,2
00240,2006-08-12 00:00:00,,8
00241,2007-01-29 00:00:00,,10
00242,2000-09-18 00:00:00,,14
00243,2019-11-13 00:00:00,,13
00244,2009-05-05 00:00:00,,11
00245,2010-10-19 00:00:00,,4
00246,2018-02-25 00:00:00,,8
00247,2002-03-07 00:00:00,,12
00248,2008-04-17 00:00:00,,11
00249,1999-06-25 00:00:00,,10
00250,1995-11-27 00:00:00,,5
00251,2011-01-07 00:00:00,,1
00252,2005-08-12 00:00:00,,10
00253,2019-03-21 00:00:00,,14
00254,2011-12-05 00:00:00,,5
00255,1997-11-08 00:00:00,,3
00256,2009-10-26 00:00:00,,6
00257,2010-07-16 00:00:00,,4
00258,2003-10-23 00:00:00,,9
00259,2008-03-05 00:00:00,,15
00260,2015-02-07 00:00:00,,5
00261,1993-01-05 00:00:00,,14
00262,2001-10-09 00:00:00,,3
00263,1998-01-04 00:00:00,,4
00264,2000-10-21 00:00:00,,9
00265,1997-02-22 00:00:00,,5
00266,2008-10-29 00:00:00,,11
00267,2019-01-06 00:00:00,,5
00268,2000-04-16 00:00:00,,7
00269,2002-12-17 00:00:00,,2
00270,2011-01-27 00:00:00,,9
00271,2009-12-21 00:00:00,,14
00272,2014-03-18 00:00:00,,12
00273,2012-04-07 00:00:00,,3
00274,2010-10-14 00:00:00,,1
00275,2005-12-06 00:00:00,,11
00276,2013-12-03 00:00:00,,2
00277,2006-09-24 00:00:00,,8
00278,2019-03-01 00:00:00,,8
00279,2012-12-22 00:00:00,,11
00280,2006-02-09 00:00:00,,4
00281,1990-11-11 00:00:00,,7
00282,2001-06-08 00:00:00,,12
00283,2014-09-06 00:00:00,,3
00284,1993-01-11 00:00:00,,14
00285,2014-09-17 00:00:00,,1
00286,2005-09-05 00:00:00,,10
00287,2015-05-12 00:00:00,,10
00288,2001-12-08 00:00:00,,1
00289,2011-11-27 00:00:00,,12
00290,2010-02-15 00:00:00,,1
00291,2012-06-04 00:00:00,,3
00292,2001-11-08 00:00:00,,2
00293,2018-02-09 00:00:00,,12
00294,2003-11-04 00:00:00,,15
00295,2015-10-12 00:00:00,,7
00296,2011-07-06 00:00:00,,9
00297,2002-07-16 00:00:00,,4
00298,2006-06-08 00:00:00,,14
00299,2013-04-10 00:00:00,,8
00300,2012-08-04 00:00:00,,8
00301,2014-10-08 00:00:00,,5
00302,2001-09-15 00:00:00,,12
00303,2017-01-08 00:00:00,,7
00304,2019-05-18 00:00:00,,12
00305,2003-03-30 00:00:00,,9
00306,2016-12-29 00:00:00,,10
00307,2001-06-21 00:00:00,,13
00308,2001-09-10 00:00:00,,3
00309,1998-12-01 00:00:00,,1
00310,2014-07-20 00:00:00,,14
00311,2008-02-23 00:00:00,,6
00312,2013-01-13 00:00:00,,14
00313,2003-03-06 00:00:00,,11
00314,2013-11-21 00:00:00,,6
00315,1994-06-20 00:00:00,,13
00316,2016-04-18 00:00:00,,14
00317,2000-02-08 00:00:00,,1
00318,2019-01-11 00:00:00,,14
00319,2006-02-14 00:00:00,,7
00320,2004-08-22 00:00:00,,10
00321,2016-07-20 00:00:00,,9
00322,2016-11-21 00:00:00,,1
00323,1998-03-14 00:00:00,,5
00324,2018-10-11 00:00:00,,10
00325,1995-12-21 00:00:00,,13
00326,2001-12-30 00:00:00,,9
00327,2017-02-15 00:00:00,,9
00328,2019-11-01 00:00:00,,4
00329,2005-02-28 00:00:00,,10
00330,2011-09-08 00:00:00,,1
00331,2005-09-05 00:00:00,,10
00332,2016-02-16 00:00:00,,1
00333,2004-07-04 00:00:00,,10
00334,2007-01-16 00:00:00,,1
00335,1999-03-05 00:00:00,,13
00336,2018-10-03 00:00:00,,11
00337,2014-11-04 00:00:00,,9
00338,2014-05-03 00:00:00,,5
00339,1991-06-02 00:00:00,,1
00340,2018-12-26 00:00:00,,15
00341,2018-03-25 00:00:00,,6
00342,2016-10-30 00:00:00,,3
00343,2002-10-17 00:00:00,,11
00344,2009-08-31 00:00:00,,2
00345,2008-09-15 00:00:00,,13
00346,2019-06-22 00:00:00,,12
00347,2017-02-07 00:00:00,,9
00348,2005-11-15 00:00:00,,5
00349,1999-02-24 00:00:00,,7
00350,2013-10-27 00:00:00,,10
00351,1997-05-28 00:00:00,,6
00352,2013-01-30 00:00:00,,15
00353,2000-07-07 00:00:00,,3
00354,2002-03-19 00:00:00,,15
00355,2006-10-02 00:00:00,,9
00356,2014-05-12 00:00:00,,12
00357,2018-05-10 00:00:00,,2
00358,2010-02-24 00:00:00,,12
00359,2017-12-01 00:00:00,,9
00360,2007-10-08 00:00:00,,7
00361,2017-07-20 00:00:00,,3
00362,2008-05-12 00:00:00,,13
00363,2017-09-09 00:00:00,,10
00364,2016-02-28 00:00:00,,1
00365,1994-10-31 00:00:00,,5
00366,1996-06-24 00:00:00,,14
00367,2011-12-30 00:00:00,,11
00368,2014-01-17 00:00:00,,6
00369,2004-07-13 00:00:00,,11
00370,2019-03-24 00:00:00,,7
00371,2005-01-11 00:00:00,,3
00372,2001-11-26 00:00:00,,10
00373,2010-07-09 00:00:00,,2
00374,2001-09-27 00:00:00,,1
00375,2004-07-10 00:00:00,,3
00376,2002-04-11 00:00:00,,11
00377,2019-06-14 00:00:00,,2
00378,2019-05-23 00:00:00,,11
00379,1997-01-12 00:00:00,,6
00380,2002-03-31 00:00:00,,7
00381,2019-09-24 00:00:00,,3
00382,2005-05-03 00:00:00,,1
00383,2003-08-16 00:00:00,,5
00384,2006-08-18 00:00:00,,12
00385,2014-12-14 00:00:00,,4
00386,2013-07-14 00:00:00,,12
00387,2017-10-30 00:00:00,,3
00388,1998-06-17 00:00:00,,9
00389,2006-11-02 00:00:00,,4
00390,2008-11-18 00:00:00,,11
00391,1997-04-24 00:00:00,,5
00392,2013-06-28 00:00:00,,12
00393,2016-07-14 00:00:00,,1
00394,2009-04-08 00:00:00,,12
00395,2018-08-31 00:00:00,,15
00396,2007-08-18 00:00:00,,11
00397,2003-03-19 00:00:00,,8
00398,2001-03-19 00:00:00,,2
00399,2016-03-02 00:00:00,,13
00400,2001-08-06 00:00:00,,6
00401,2009-02-13 00:00:00,,1
00402,2001-06-04 00:00:00,,7
00403,2007-11-12 00:00:00,,6
00404,2008-09-10 00:00:00,,8
00405,2018-09-18 00:00:00,,2
00406,2009-07-18 00:00:00,,5
00407,1999-07-18 00:00:00,,10
00408,2007-10-16 00:00:00,,11
00409,2001-05-15 00:00:00,,6
00410,2003-07-29 00:00:00,,10
00411,2008-05-13 00:00:00,,15
00412,1993-02-23 00:00:00,,2
00413,2003-03-24 00:00:00,,11
00414,2019-04-02 00:00:00,,10
00415,2005-11-22 00:00:00,,1
00416,2005-02-23 00:00:00,,12
00417,2013-06-19 00:00:00,,15
00418,2008-10-26 00:00:00,,12
00419,2006-07-20 00:00:00,,12
00420,2001-10-24 00:00:00,,2
00421,2001-11-29 00:00:00,,10
00422,1996-08-25 00:00:00,,6
00423,2019-11-10 00:00:00,,4
00424,2010-05-13 00:00:00,,7
00425,2003-10-22 00:00:00,,6
00426,2018-01-27 00:00:00,,5
00427,2010-06-26 00:00:00,,8
00428,2001-06-13 00:00:00,,10
00429,2012-11-06 00:00:00,,15
00430,2002-07-31 00:00:00,,8
00431,2011-09-25 00:00:00,,7
00432,2017-06-09 00:00:00,,13
00433,2007-01-27 00:00:00,,2
00434,2012-05-20 00:00:00,,1
00435,2012-06-03 00:00:00,,2
00436,2017-11-16 00:00:00,,6
00437,2001-06-10 00:00:00,,6
00438,2003-12-07 00:00:00,,3
00439,2000-09-01 00:00:00,,8
00440,2003-02-11 00:00:00,,5
00441,2010-04-16 00:00:00,,9
00442,1993-07-16 00:00:00,,11
00443,2018-12-18 00:00:00,,15
00444,2005-04-13 00:00:00,,6
00445,2006-01-18 00:00:00,,11
00446,2007-12-07 00:00:00,,4
00447,2014-04-07 00:00:00,,2
00448,2009-11-05 00:00:00,,2
00449,2004-05-01 00:00:00,,8
00450,2013-05-20 00:00:00,,11
00451,2019-11-25 00:00:00,,11
00452,1999-04-26 00:00:00,,9
00453,1998-07-03 00:00:00,,10
00454,1993-12-27 00:00:00,,13
00455,2007-10-04 00:00:00,,6
00456,2005-01-31 00:00:00,,15
00457,2010-07-21 00:00:00,,13
00458,1998-04-28 00:00:00,,3
00459,2005-10-29 00:00:00,,4
00460,2006-05-17 00:00:00,,5
00461,1998-10-15 00:00:00,,13
00462,2003-12-16 00:00:00,,1
00463,1994-07-19 00:00:00,,15
00464,2003-04-25 00:00:00,,3
00465,2015-06-28 00:00:00,,1
00466,2016-06-14 00:00:00,,14
00467,2007-05-04 00:00:00,,9
00468,2012-12-27 00:00:00,,11
00469,2004-10-07 00:00:00,,8
00470,2015-02-21 00:00:00,,14
00471,2007-01-08 00:00:00,,1
00472,2012-08-11 00:00:00,,12
00473,2007-06-12 00:00:00,,3
00474,2019-06-29 00:00:00,,8
00475,2006-06-11 00:00:00,,12
00476,2009-06-05 00:00:00,,12
00477,2004-06-06 00:00:00,,4
00478,2019-02-01 00:00:00,,11
00479,2004-03-05 00:00:00,,5
00480,2018-08-03 00:00:00,,10
00481,1991-06-04 00:00:00,,13
00482,2012-10-05 00:00:00,,7
00483,2016-08-23 00:00:00,,3
00484,2010-08-21 00:00:00,,14
00485,1992-10-09 00:00:00,,2
00486,2012-10-24 00:00:00,,9
00487,2017-04-04 00:00:00,,7
00488,2007-06-24 00:00:00,,14
00489,2003-08-19 00:00:00,,6
00490,2015-07-24 00:00:00,,13
00491,2008-06-23 00:00:00,,5
00492,2000-07-28 00:00:00,,13
00493,2011-12-15 00:00:00,,2
00494,2001-05-30 00:00:00,,8
00495,2001-01-23 00:00:00,,9
00496,2004-11-17 00:00:00,,11
00497,1998-12-17 00:00:00,,15
00498,2004-12-24 00:00:00,,2
00499,1996-09-21 00:00:00,,9
00500,2018-10-27 00:00:00,,8
00501,2004-11-01 00:00:00,,11
00502,2013-12-26 00:00:00,,9
00503,2004-10-27 00:00:00,,11
00504,2006-12-27 00:00:00,,7
00505,2012-07-11 00:00:00,,14
00506,1996-06-04 00:00:00,,4
00507,2017-01-28 00:00:00,,15
00508,2009-05-20 00:00:00,,2
00509,2010-01-26 00:00:00,,12
00510,2004-05-04 00:00:00,,4
00511,1998-10-28 00:00:00,,2
00512,2008-04-20 00:00:00,,2
00513,2004-11-04 00:00:00,,12
00514,1996-06-30 00:00:00,,2
00515,1998-03-19 00:00:00,,7
00516,2006-10-13 00:00:00,,4
00517,2019-04-29 00:00:00,,8
00518,2007-08-21 00:00:00,,2
00519,2007-11-18 00:00:00,,13
00520,2008-02-04 00:00:00,,5
00521,2009-03-19 00:00:00,,5
00522,2010-10-21 00:00:00,,7
00523,2001-09-30 00:00:00,,11
00524,2019-11-01 00:00:00,,10
00525,2006-08-06 00:00:00,,6
00526,2013-04-19 00:00:00,,8
00527,1996-03-20 00:00:00,,7
00528,2011-02-21 00:00:00,,14
00529,2016-02-20 00:00:00,,12
00530,2012-10-12 00:00:00,,11
00531,1993-07-15 00:00:00,,9
00532,2015-02-19 00:00:00,,11
00533,2003-08-04 00:00:00,,13
00534,2009-04-03 00:00:00,,12
00535,1997-12-07 00:00:00,,10
00536,2008-03-31 00:00:00,,10
00537,2014-06-13 00:00:00,,3
00538,2018-08-09 00:00:00,,5
00539,2001-12-12 00:00:00,,10
00540,1997-04-23 00:00:00,,15
00541,2003-10-05 00:00:00,,15
00542,2013-04-05 00:00:00,,2
00543,2005-12-10 00:00:00,,11
00544,2004-03-21 00:00:00,,9
00545,2002-04-04 00:00:00,,2
00546,2016-04-16 00:00:00,,2
00547,2017-01-09 00:00:00,,6
00548,2005-06-22 00:00:00,,14
00549,2007-11-12 00:00:00,,13
00550,1996-05-24 00:00:00,,4
00551,2005-09-26 00:00:00,,6
00552,2009-11-02 00:00:00,,13
00553,2006-11-01 00:00:00,,15
00554,2018-01-15 00:00:00,,9
00555,2003-10-29 00:00:00,,9
00556,2014-03-18 00:00:00,,3
00557,2005-03-23 00:00:00,,9
00558,2015-04-12 00:00:00,,13
00559,2004-05-08 00:00:00,,2
00560,2008-11-10 00:00:00,,12
00561,2007-11-27 00:00:00,,10
00562,2006-08-23 00:00:00,,10
00563,2011-12-08 00:00:00,,10
00564,2005-05-06 00:00:00,,4
00565,1995-01-09 00:00:00,,12
00566,2008-04-20 00:00:00,,15
00567,2015-03-09 00:00:00,,14
00568,2000-11-24 00:00:00,,12
00569,2014-04-01 00:00:00,,14
00570,2018-03-31 00:00:00,,8
00571,2009-01-01 00:00:00,,1
00572,2015-05-06 00:00:00,,9
00573,2001-06-27 00:00:00,,12
00574,2010-04-06 00:00:00,,10
00575,2018-04-24 00:00:00,,14
00576,2002-03-17 00:00:00,,15
00577,2004-08-14 00:00:00,,8
00578,2003-08-30 00:00:00,,1
00579,2006-12-14 00:00:00,,14
00580,2006-11-26 00:00:00,,14
00581,2004-07-17 00:00:00,,8
00582,2007-03-28 00:00:00,,10
00583,2006-06-05 00:00:00,,1
00584,2014-02-20 00:00:00,,7
00585,2003-07-03 00:00:00,,12
00586,1997-03-28 00:00:00,,11
00587,2011-12-18 00:00:00,,14
00588,2009-01-26 00:00:00,,13
00589,2011-05-25 00:00:00,,8
00590,2000-04-20 00:00:00,,3
00591,2005-09-20 00:00:00,,11
00592,1992-02-23 00:00:00,,13
00593,2003-01-12 00:00:00,,9
00594,2016-06-22 00:00:00,,14
00595,2009-10-20 00:00:00,,14
00596,2014-04-03 00:00:00,,3
00597,2003-12-11 00:00:00,,3
00598,2011-05-06 00:00:00,,10
00599,1996-07-02 00:00:00,,15
00600,2009-05-20 00:00:00,,15
00601,2004-03-01 00:00:00,,7
00602,2011-09-30 00:00:00,,2
00603,2010-09-04 00:00:00,,1
00604,2016-03-12 00:00:00,,5
00605,2002-04-06 00:00:00,,5
00606,2013-05-24 00:00:00,,5
00607,2012-01-17 00:00:00,,13
00608,2005-12-23 00:00:00,,7
00609,2008-07-11 00:00:00,,4
00610,2013-07-14 00:00:00,,3
00611,2013-10-09 00:00:00,,14
00612,2012-06-28 00:00:00,,4
00613,2009-02-07 00:00:00,,14
00614,1999-05-06 00:00:00,,9
00615,2009-01-27 00:00:00,,6
00616,2005-12-18 00:00:00,,7
00617,2007-03-15 00:00:00,,12
00618,2005-10-25 00:00:00,,2
00619,2018-04-16 00:00:00,,15
00620,1992-12-14 00:00:00,,13
00621,2019-06-11 00:00:00,,2
00622,2004-05-04 00:00:00,,10
00623,2004-07-20 00:00:00,,11
00624,2007-11-26 00:00:00,,12
00625,2008-10-01 00:00:00,,3
00626,1998-09-09 00:00:00,,7
00627,2006-09-26 00:00:00,,10
00628,2007-08-05 00:00:00,,6
00629,2003-05-18 00:00:00,,9
00630,2019-10-05 00:00:00,,6
00631,2005-07-17 00:00:00,,3
00632,2011-07-31 00:00:00,,1
00633,2017-08-22 00:00:00,,7
00634,2012-08-18 00:00:00,,8
00635,2007-03-23 00:00:00,,12
00636,2017-06-04 00:00:00,,2
00637,1997-07-18 00:00:00,,6
00638,2009-02-02 00:00:00,,15
00639,2007-03-16 00:00:00,,8
00640,2001-03-27 00:00:00,,11
00641,2012-06-18 00:00:00,,2
00642,2013-03-23 00:00:00,,4
00643,1999-02-03 00:00:00,,4
00644,2003-12-21 00:00:00,,11
00645,1996-09-21 00:00:00,,5
00646,2004-07-09 00:00:00,,4
00647,2011-07-27 00:00:00,,4
00648,1999-03-12 00:00:00,,13
00649,2018-06-27 00:00:00,,5
00650,2019-11-10 00:00:00,,1
00651,2017-01-21 00:00:00,,4
00652,2012-11-23 00:00:00,,14
00653,2016-10-15 00:00:00,,1
00654,2004-08-25 00:00:00,,5
00655,2016-01-19 00:00:00,,8
00656,2016-07-10 00:00:00,,15
00657,2007-10-23 00:00:00,,4
00658,2008-03-03 00:00:00,,15
00659,2007-08-06 00:00:00,,15
00660,2009-01-09 00:00:00,,12
00661,2000-04-05 00:00:00,,8
00662,1996-09-13 00:00:00,,4
00663,2010-07-20 00:00:00,,4
00664,2017-10-29 00:00:00,,3
00665,2018-07-15 00:00:00,,10
00666,2003-06-15 00:00:00,,4
00667,2009-01-01 00:00:00,,1
00668,2012-08-28 00:00:00,,9
00669,2009-02-15 00:00:00,,15
00670,2000-07-30 00:00:00,,13
00671,2004-10-13 00:00:00,,4
00672,1999-10-15 00:00:00,,14
00673,2005-01-01 00:00:00,,7
00674,2010-09-04 00:00:00,,8
00675,1999-10-26 00:00:00,,3
00676,2006-04-17 00:00:00,,4
00677,2001-12-14 00:00:00,,3
00678,2009-08-16 00:00:00,,4
00679,2001-09-19 00:00:00,,2
00680,2013-02-25 00:00:00,,9
00681,2014-09-19 00:00:00,,8
00682,2006-11-21 00:00:00,,1
00683,2014-11-22 00:00:00,,8
00684,2003-02-27 00:00:00,,12
00685,2013-07-17 00:00:00,,9
00686,2007-02-25 00:00:00,,15
00687,2012-03-11 00:00:00,,15
00688,2011-11-16 00:00:00,,11
00689,2008-11-13 00:00:00,,5
00690,2001-10-15 00:00:00,,15
00691,2005-11-12 00:00:00,,1
00692,2018-01-22 00:00:00,,14
00693,2018-07-09 00:00:00,,6
00694,2013-08-01 00:00:00,,9
00695,2015-06-27 00:00:00,,5
00696,2013-09-26 00:00:00,,13
00697,2012-08-03 00:00:00,,4
00698,1995-03-15 00:00:00,,13
00699,2012-07-18 00:00:00,,2
00700,2006-11-26 00:00:00,,14
00701,2002-04-01 00:00:00,,2
00702,2000-02-01 00:00:00,,3
00703,1999-06-16 00:00:00,,14
00704,2018-07-05 00:00:00,,13
00705,2016-01-22 00:00:00,,12
00706,2019-12-27 00:00:00,,1
00707,2001-11-06 00:00:00,,11
00708,2000-06-28 00:00:00,,12
00709,2005-10-18 00:00:00,,3
00710,2018-05-14 00:00:00,,1
00711,2007-11-23 00:00:00,,3
00712,2014-06-21 00:00:00,,5
00713,2012-11-23 00:00:00,,11
00714,2018-06-11 00:00:00,,5
00715,2004-03-03 00:00:00,,3
00716,2016-05-13 00:00:00,,1
00717,2001-08-09 00:00:00,,10
00718,2011-11-10 00:00:00,,10
00719,2000-11-18 00:00:00,,12
00720,2011-09-07 00:00:00,,5
00721,2014-11-17 00:00:00,,14
00722,2004-11-04 00:00:00,,3
00723,2009-12-30 00:00:00,,11
00724,2016-05-25 00:00:00,,9
00725,1993-06-17 00:00:00,,2
00726,2018-12-12 00:00:00,,1
00727,1998-10-26 00:00:00,,3
00728,2012-02-06 00:00:00,,4
00729,2004-05-11 00:00:00,,9
00730,2008-04-24 00:00:00,,6
00731,2002-08-01 00:00:00,,4
00732,1999-08-05 00:00:00,,7
00733,2015-07-28 00:00:00,,2
00734,2009-08-29 00:00:00,,7
